product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
Weetabix,5010029000016,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals']",0,[],[],358.0,2.11,0.526,4.21,10.0,11.8,0.257
cruesly mélange de noix,3168930010265,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis', 'en:cereals-with-nuts', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-nuts']",1,[],['en:e306'],462.0,19.0,2.0,12.0,10.0,8.5,0.0
Family Pack,5010029000801,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:breakfast-cereals-rich-in-fibre']",0,[],[],362.0,2.0,0.6,4.2,10.0,12.0,0.275
Haferflocken,20003166,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-flakes', 'en:rolled-flakes', 'en:rolled-oats', 'ro:cereale']",0,[],[],372.0,7.0,1.3,0.7,10.0,13.5,0.03
Flocons d'avoine,3229820019307,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats']",0,[],[],362.0,7.1,1.3,1.7,11.0,11.0,0.02
Croustillant Chocolat,3229820160672,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-chocolate']",2,[],"['en:e306', 'en:e414']",433.0,14.0,3.8,14.0,9.8,9.8,0.28
Weetabix produit à base de blé complet 100%,5010029000023,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:breakfast-cereals-rich-in-fibre', 'fr:weetabix']",0,[],[],362.0,2.0,0.53,4.2,10.0,12.0,0.26
Wheat Bisks,4088600247519,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes']",0,[],[],353.0,2.11,0.526,4.47,10.0,11.8,0.257
"Muesli Raisin, Figue, Abricot",3229820129488,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",0,[],[],352.0,5.8,0.9,14.0,10.0,11.0,0.03
Special Muesli 30% fruits & noix,5010477348678,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",0,[],[],362.0,7.2,2.0,17.0,8.8,10.0,0.03
Quaker Rolled Oats,5000108022152,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:porridge', 'en:rolled-oats']",0,[],[],368.0,8.5,1.75,1.0,10.0,12.3,0.00625
"Muesli SuperFruits Raisins, cassis,cranberry, myrtille",3229820782560,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",0,[],[],358.0,6.0,0.9,13.0,10.0,11.0,0.04
Corn Flakes,3159470000120,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:corn-flakes']",0,[],[],378.0,0.9,0.2,8.0,3.0,7.0,1.1
Flocons d'avoine complète,3168930009078,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats']",0,[],[],375.0,8.0,1.5,1.1,9.0,11.0,0.01
Country Crisp 4 noix,5010477348357,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:cereals-with-nuts', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-nuts']",0,[],[],465.0,20.0,2.6,18.0,6.1,11.0,0.03
Copos de avena,4008713756661,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats']",0,[],[],375.0,7.0,1.3,0.7,10.0,14.0,0.02
simply nutty muesli,5018357012497,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:nuts-and-their-products', 'en:breakfast-cereals', 'en:nuts', 'en:mueslis', 'en:cereals-with-nuts', 'en:mueslis-with-nuts']",0,[],[],376.0,6.8,1.1,14.2,8.6,9.9,0.03
Muesli Crunchy 0%,8402001010873,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereal-grains', 'en:mueslis', 'es:cereales-muesly']",0,[],[],401.0,12.0,1.4,3.2,23.0,8.8,0.08
Bitesize shredded wheat,7613287194374,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals']",0,[],[],367.0,2.2,0.5,0.7,12.5,11.8,0.05
Wheat Biscuits,5000119117359,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:cereals-and-their-products', 'en:breakfast-cereals']",0,[],[],358.0,2.0,0.6,4.4,10.0,12.0,0.28
Super Seedy & Nutty Granola,5070000126579,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis']",0,[],[],402.0,14.4,2.2,9.6,14.4,10.9,0.03
Muesli avoine chocolat bio,3229820769165,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:mueslis', 'en:mueslis-with-chocolate']",1,[],['en:e414'],390.0,9.6,3.8,8.7,10.0,12.0,0.1
Malt Wheats,5000436857112,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals', 'en:breakfast-cereals-rich-in-fibre']",0,[],[],362.0,1.25,0.25,10.0,11.0,11.0,0.269
Muesli,5010029226188,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis']",0,[],[],370.0,5.5,0.9,18.0,8.0,12.0,0.275
Crispy minis imp,5010029229035,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals']",1,[],"['en:e322', 'en:e322i']",385.0,5.0,2.25,17.0,10.0,10.0,0.2
NESTLE CHOCAPIC BIO Céréales 375g,7613036669146,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:breakfast-cereals-fortified-with-vitamins-and-chemical-elements', 'en:extruded-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:chocolate-wheat-shells']",0,[],[],390.0,5.6,1.6,19.9,8.2,9.1,0.2
Céréales Chocapic,7613034626844,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:breakfast-cereals-fortified-with-vitamins-and-chemical-elements', 'en:extruded-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:chocolate-wheat-shells', 'en:unfilled-breakfast-chocolate-cereals-fortified-with-vitamins-and-chemical-elements']",1,[],['en:e322'],388.0,4.8,2.0,22.4,7.5,8.8,0.22
Low Sugar Nuts & Seeds Granola imp,5060043224561,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis', 'en:granola-for-breakfast', 'en:liz-granola-no-sugar']",0,[],[],447.0,16.0,2.6,2.9,10.0,13.9,0.03
Country Crisp - Chocolat noir 70% cacao,5010477348395,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-chocolate']",1,[],"['en:e322', 'en:e322i']",453.0,16.7,4.6,20.8,6.0,9.2,0.03
Organic Porridge Oats,4088600056135,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:porridge', 'en:rolled-oats']",0,[],[],360.0,6.0,1.0,0.25,9.75,11.2,0.05
weetabix,5010029000504,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals']",0,[],[],349.0,2.05,0.513,4.1,9.74,11.5,0.25
"Crispy Minis Choco, céréales de blé complet enrichies en vitamines et en fer avec du chocolat",5010029229110,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:frozen-foods', 'en:breakfast-cereals', 'en:chocolate-cereals']",1,[],"['en:e322', 'en:e322i']",386.0,5.09999990463257,2.29999995231628,17.0,10.0,10.0,0.16
original shredded wheat,7613031473113,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals', 'en:breakfast-cereals-rich-in-fibre']",0,[],[],360.0,2.2,0.5,0.7,12.2,12.2,0.05
Cruesli Chocolat noir,3168930010906,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-chocolate']",3,[],"['en:e306', 'en:e322', 'en:e322i', 'en:e476']",455.0,19.0,4.9,16.0,10.0,8.1,0.48
Country Crisp 4 Baies,5010477348517,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:frozen-foods', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits', 'en:breakfast-cereals-rich-in-fibre', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-fruits']",0,[],[],432.0,13.0,1.8,20.0,6.0,9.1,0.03
Irish Organic Jumbo Oats,5099801003339,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereal-grains', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats', 'en:oat']",0,[],[],370.0,5.75,1.0,1.0,8.25,11.2,0.0125
Wholegrain Wheat Bixies,20471613,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:cereals-and-their-products', 'en:biscuits-and-cakes', 'en:breakfast-cereals', 'en:biscuits']",0,[],[],362.0,2.25,0.5,3.0,9.5,12.7,0.225
Oat so Simple,5000108280941,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:rolled-flakes', 'en:porridge', 'en:plain-porridge']",0,[],[],370.0,7.78,1.11,1.11,8.89,11.1,0.0
NESTLE CHOCAPIC Céréales 375g,3387390123210,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:breakfast-cereals-fortified-with-vitamins-and-chemical-elements', 'en:extruded-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:chocolate-wheat-shells', 'en:unfilled-breakfast-chocolate-cereals-fortified-with-vitamins-and-chemical-elements']",1,[],['en:e322'],384.0,4.4,1.1,19.9,7.7,8.5,0.2
Hafer Flocken Zart,40897677,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats']",0,[],[],371.0,6.7,1.1,0.8,9.7,13.2,0.0
,20159917,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:corn-flakes', 'en:plain-corn-flakes']",0,[],[],386.0,1.2,0.6,3.0,1.9,8.0,1.95
Avena crunchy,8480000156112,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals']",1,[],['en:e307'],390.0,5.8,1.0,4.6,11.0,13.0,0.2
Bran Flakes Malty Crunch,5057753158422,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:breakfast-cereals-rich-in-fibre', 'en:extruded-wheat-flakes']",0,[],[],352.0,2.5,0.5,10.2,15.7,10.6,0.59
Simply Delicious Muesli,5018357012411,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",0,[],[],368.0,7.3,1.1,14.7,9.0,9.6,0.03
Simply Fruity muesli,5018357012534,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",2,[],"['en:e220', 'en:e330']",349.0,2.89,0.667,20.0,7.33,8.67,0.0444
Bran Flakes,5000127062092,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:breakfast-cereals-rich-in-fibre', 'en:extruded-wheat-flakes']",0,[],[],358.0,2.2,0.4,14.0,17.0,11.0,0.66
Fitness Nature Céréales complètes,7613287514325,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:breakfast-cereals-rich-in-fibre', 'en:mixed-cereal-flakes']",1,[],['en:e306'],368.0,1.5,0.6,8.3,8.5,9.8,0.56
Muesli Croustillant Noix de pécan & noix du Brésil,3168930009795,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis', 'en:cereals-with-nuts', 'en:mueslis-with-nuts']",2,[],"['en:e306', 'en:e471']",420.0,11.0,1.8,13.0,13.0,11.0,0.24
Granola,5010477347312,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals']",0,[],[],418.0,11.0,1.5,17.0,6.3,11.0,0.03
Malted Wheaties,4088600247458,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals']",0,[],[],370.0,1.8,0.2,10.9,13.3,11.7,0.27
Special Flakes Classic,20621469,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:breakfast-cereals-rich-in-fibre', 'en:mixed-cereal-flakes']",0,[],[],388.0,1.8,0.4,8.8,8.2,9.0,0.51
Rice Krispies,5059319029702,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals']",0,[],[],389.0,1.2,0.4,7.9,2.9,7.0,0.9825
"Low Sugar, Naturally Gut-Loving Granola",5070000126548,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis', 'en:breakfast-cereals-fortified-with-vitamins-and-chemical-elements', 'en:breakfast-cereals-rich-in-fibre', 'en:breakfast-cereals-rich-in-fibre-fortified-with-vitamins-and-chemical-elements']",0,[],[],447.0,17.9,3.7,7.9,17.0,13.2,0.06
Oat flakes,3560070614202,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats']",0,[],[],372.0,7.0,1.3,0.7,10.0,14.0,0.0
Shreddies,7613287152183,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals']",0,[],[],364.0,1.8,0.3,13.0,12.0,11.0,0.72
,3387390326574,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:extruded-cereals']",2,[],"['en:e306', 'en:e500']",393.0,5.2,0.9,22.4,6.0,6.7,0.66
Bran Flakes,20621483,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:breakfast-cereals-rich-in-fibre', 'en:extruded-wheat-flakes']",0,[],[],362.0,2.0,0.5,13.2,17.2,11.1,0.63
Avena Crunchy Cacao,8402001015205,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals']",1,[],['en:e306'],393.0,6.4,1.6,9.0,11.0,13.0,0.18
Flocons d'avoine complète,3168930003632,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats']",0,[],[],375.0,8.0,1.5,1.1,9.0,11.0,0.01
Corn Flakes,5059319014814,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:corn-flakes']",0,[],[],378.0,0.9,0.2,8.0,3.0,7.0,1.1
Cheerios Multigrain,7613287195210,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals']",3,[],"['en:e160a', 'en:e160b', 'en:e160bii', 'en:e306']",383.3333,4.6667,1.0,10.0,2.7,9.3333,0.83333
Corn Flakes,5059319030517,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:corn-flakes']",0,[],[],378.0,0.9,0.2,8.0,3.0,7.0,1.1
"Muesli con quinoa, chía y chocolate negro",8480000095367,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:mueslis', 'en:mueslis-with-chocolate']",1,[],['en:e322'],416.0,13.0,4.3,18.0,10.0,9.8,0.11
Wheat Biscuits,00130509,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits-and-crackers', 'en:cereals-and-their-products', 'en:biscuits', 'en:breakfast-cereals']",0,[],[],358.0,2.0,0.6,4.4,10.0,12.0,0.28
Nutty Granola,5060482841565,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis', 'en:crunchy-mueslis']",0,[],[],465.0,18.0,2.6,16.0,8.2,12.0,0.2175
,5010029226133,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis']",0,[],[],374.0,5.6,0.9,21.0,7.7,11.0,0.25
Crunchy Oat Granola Raisin & Almond,5010477353115,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis', 'en:breakfast-cereals-rich-in-fibre']",0,[],[],416.0,12.0,1.5,21.0,6.2,11.0,0.03
Miel pops,5059319023762,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals', 'en:honey-cereal-balls', 'en:cereals-with-honey']",1,[],['en:e160'],384.0,1.5,0.1,22.0,4.6,5.2,0.4
Weetabix,5010029202410,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals']",0,[],[],362.0,2.0,0.6,4.2,10.0,12.0,0.28
"Muesli bio 36% fruits, noix & graines",5010477348630,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",0,[],[],373.0,8.4,2.8,18.9,8.5,9.3,0.03
Corn Flakes,5000436616443,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:corn-flakes']",0,[],[],387.0,1.2,0.3,6.1,2.5,7.7,0.59
Céréales All Bran Kellogg's Fibre Plus,3159470001424,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:wheat-bran-sticks', 'fr:cereales-pour-petit-dejeuner-a-base-de-son-de-ble']",0,[],[],334.0,3.5,0.7,18.0,27.0,14.0,0.95
Granola Chocolat,3229820798110,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:mueslis', 'en:mueslis-with-chocolate']",1,[],['en:e306'],420.0,13.0,3.1,12.0,7.5,10.0,0.01
Cheerios Multigrain,7613287157201,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals']",3,[],"['en:e150c', 'en:e160b', 'en:e340', 'en:e340iii']",377.0,4.67,1.0,17.7,9.67,10.0,0.783
Grape-Nuts,0884912005502,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:breakfast-cereals-rich-in-fibre']",0,[],[],362.0,1.8,0.3,8.9,12.0,11.2,1.0
Crousti' Avoine Chocolat,3229820786605,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:mueslis', 'en:mueslis-with-chocolate', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-chocolate']",2,[],"['en:e306', 'en:e414']",416.0,13.0,4.4,14.0,9.5,10.0,0.1
